county,year,Anteil_Bruttowertschöpfung_Primärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Sekundärer_Sektor_inkar,Anteil_Bruttowertschöpfung_Tertiärer_Sektor_inkar,Ausgaben_für_Sachinvestitionen_inkar,Auslandsumsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Ausländeranteil_inkar,Beschäftigte_Pimärer_Sektor_inkar,Beschäftigte_Sekundärer_Sektor_inkar,Beschäftigte_Tertiärer_Sektor_inkar,Beschäftigte_am_AO_mit_Berufsabschluss_inkar,Beschäftigte_am_AO_mit_akademischem_Berufsabschluss_inkar,Beschäftigte_am_AO_ohne_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_Berufsabschluss_inkar,Beschäftigte_am_WO_mit_akademischen_Abschluss_inkar,Beschäftigte_am_WO_ohne_Berufsabschluss_inkar,Beschäftigte_im_Handwerk_inkar,Beschäftigte_in_IT-_und_naturwissenschaftlichen_Dienstleistungsberufen_inkar,Beschäftigte_in_Kreativbranchen_inkar,Beschäftigte_in_unternehmensbezogenen_Dienstleistungen_inkar,Beschäftigte_in_wissensintensiven_Industrien_inkar,Beschäftigte_mit_Anforderungsniveau_Experte_inkar,Beschäftigte_mit_Anforderungsniveau_Fachkraft_inkar,Beschäftigte_mit_Anforderungsniveau_Helfer_inkar,Beschäftigte_mit_Anforderungsniveau_Spezialist_inkar,Bruttoinlandsprodukt_in_1000_Euro_inkar,Bruttoinlandsprodukt_je_Einwohner_inkar,Bruttoinlandsprodukt_je_Erwerbstätigen_inkar,Bruttoverdienst_inkar,Bruttoverdienst_im_Produzierenden_Gewerbe_inkar,Bruttowertschöpfung_je_Erwerbstätigen_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Primärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Sekundärer_Sektor_inkar,Bruttowertschöpfung_je_Erwerbstätigen_Tertiärer_Sektor_inkar,Gewerbesteuer_inkar,Industriequote_inkar,Investitionen_im_Bergbau_und_Verarb._Gewerbe_inkar,Medianeinkommen_inkar,Mietpreise_inkar,Offene_Stellen_mit_Anforderungsniveau_Experte_inkar,Offene_Stellen_mit_Anforderungsniveau_Fachkraft_inkar,Offene_Stellen_mit_Anforderungsniveau_Helfer_inkar,Offene_Stellen_mit_Anforderungsniveau_Spezialist_inkar,Pendlersaldo_inkar,Personal_der_Kommunen_inkar,Schulabgänger_mit_Hauptschulabschluss_inkar,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Schulabgänger_mit_mittlerem_Abschluss_inkar,Schulabgänger_ohne_Abschluss_inkar,Schuldnerquote_inkar,Schutzsuchende_an_Bevölkerung_inkar,Schutzsuchende_an_ausländischer_Bevölkerung_inkar,Schüler_inkar,Steuerkraft_inkar,Studierende_je_100_Einwohner_18_bis_25_Jahre_inkar,Umsatz_Bauhauptgewerbe_inkar,Umsatz_im_Bergbau_u._Verarb._Gewerbe_inkar,Umsatz_im_Handwerk_inkar,Umsatzsteuer_inkar,Unternehmensinsolvenzen_inkar
1003,2009,0.09,18.86,81.05,,80.71,6.99,0.17,23.36,76.46,,,,,,,,,2.94,7.29,5.51,,,,,6927250,33.02,57.16,2099.43,2885.28,51.25,19.3,54.1,50.72,264.88,14.16,4.75,,,6.22,69.45,14.39,7.28,23.53,168.24,31.01,27.66,,7.67,13.5,0.48,6.85,10.29,484.73,43.28,123.29,196.85,,49.24,8.64
1003,2010,0.13,20.54,79.33,,123.04,6.94,0.18,22.5,77.31,,,,,,,15.57,,2.81,7.12,5.3,,,,,7324783,34.84,59.57,2155.36,2932.5,53.56,27.43,63.05,51.63,248.14,13.86,5.1,,4,4.93,65.62,19.51,6.6,23.53,163.96,28.53,29.72,,8.69,13.92,0.5,7.16,10.12,473.29,45.44,114.75,245.62,61.63,50.59,8.63
1003,2011,0.13,20.83,79.04,,122.39,6.37,0.17,22.17,77.66,,,,,,,15.98,,2.81,7.06,5.18,,,,,7551309,35.84,60.59,2227.72,3038.78,54.39,29.29,65.38,52.16,384.67,13.9,6.44,,4,5.79,71.14,13.73,7.69,22.98,182.08,28.87,28.92,,9.72,15.19,0.54,8.42,9.95,563.82,49.54,118.61,247.78,75.56,52.98,7.49
1003,2012,0.11,22.47,77.42,,135.83,6.59,0.15,22.34,77.52,62.14,8.34,12.4,59.62,10.44,12.79,15.85,,2.83,7.12,5.23,,,,,7828706,36.98,62.18,2276.87,3069.86,55.85,29.45,72.35,52.45,301.31,14.09,5.19,,4,5.09,68.47,16.79,9.71,21.83,184.07,26.9,31.2,,9.57,15.93,0.61,9.24,9.86,527.49,49.14,125.25,267.06,76.77,54.01,6.97
1003,2013,0.12,23.28,76.6,,126.22,7.07,0.12,22.96,76.92,64.19,9.04,11.4,61.52,11.21,11.57,15.77,2.31,2.77,7.41,5.77,10.53,59.2,16.98,11.16,8035897,37.73,64.94,2330.26,3178.3,58.39,34.96,76.66,54.5,415.76,14.75,5.42,,4,4.71,67.82,19.4,8.02,21.2,184.83,26.14,30.67,,8.57,15.25,0.73,10.26,9.73,594.3,50.05,120.52,253.45,71.22,54.07,5.76
1003,2014,0.14,22.55,77.3,,138.23,7.59,0.12,23.16,76.71,65.57,9.71,11.54,62.29,11.86,11.73,15.54,2.45,2.84,7.5,5.67,10.7,59.34,16.81,11.37,7841978,36.57,63.85,2439.67,3345.91,57.48,41.91,72.78,54.2,419.91,14.87,4.45,2885,4,4.4,68.37,17.58,9.65,19.6,183.75,19.83,33.35,,11.53,15.59,0.97,12.76,9.69,608.57,50.94,144.15,271.24,77.7,55.09,7.86
1003,2015,0.1,21.93,77.97,175.76,109.58,8.45,0.13,23.41,76.46,65.68,10.29,11.96,62.23,12.67,12.03,14.37,2.56,2.85,7.56,5.85,10.83,58.73,17.3,11.45,8212941,37.98,66.5,2449.52,3263.29,59.81,29.44,72.55,57.07,337.85,15.14,6.9,2931,5,4.6,64.37,22.53,8.49,18.67,182.89,19.66,33.99,,9.6,15.26,1.39,16.5,9.75,602.14,51.71,150.95,235.45,82.57,62.39,8.67
1003,2016,0.07,23.65,76.27,220.37,140.89,9.18,0.12,23.18,76.7,65.17,10.95,12.56,62.1,13.57,12.37,14.14,2.63,2.89,7.81,5.94,11.08,58.22,17.71,11.26,8068832,37.23,64.28,2589.09,3685.92,57.87,20.38,74.56,54.2,455.08,15.41,8.19,2962,5,4.51,64.88,24.95,5.66,17.8,182.96,14.49,48.31,29.69,7.52,15.29,2.21,24.06,9.63,659.86,56.29,140.85,279.15,87.89,64.34,8.58
1003,2017,0.1,24.01,75.88,261.61,146.08,9.67,0.13,23.13,76.74,64.9,11.5,13.01,61.65,14.22,12.85,14,2.72,3.03,7.99,5.85,11.28,58.26,17.58,11.18,9160348,42.35,71.55,2616.34,3605.43,64.48,32.78,83.21,60.27,489.22,15.82,8.57,3036,5,4.56,64.72,24.09,6.63,17.88,186.07,17.58,36.81,34.51,11.1,15.04,2.29,23.63,9.53,724.77,60.14,151.27,275.2,87.18,80.76,6.43
1003,2018,0.08,23.76,76.16,352.03,144.28,10.12,0.12,23.36,76.52,64.37,12.19,13.26,61.41,14.88,13.06,15.44,2.91,3.07,9.7,5.87,11.61,58.05,17.55,11.14,9414603,43.35,72.04,2723.07,3725.68,64.92,25.06,81.1,61.21,567.29,16.29,8.75,3116.76,6,6.09,64.85,21.1,7.99,18.76,189,16.77,39.73,33.38,9.97,14.76,2.51,24.79,9.43,785.58,63.65,137.69,273.68,81.05,96.27,5
1003,2019,0.09,23.87,76.04,708.74,142.17,10.62,0.16,23.53,76.31,63.96,12.89,13.31,61.05,15.65,13.17,,3.08,3.1,8.24,5.93,11.86,58,17.22,11.26,9831142,45.4,73.9,2822.54,3840.06,66.61,28.44,82.36,62.93,567.16,16.8,7.03,3212.14,6,6.34,67.86,18.76,7.05,19.16,196.28,16.04,38.23,28.94,11.84,14.48,2.67,25.17,9.43,840.28,67,138.15,273.58,,107.16,3.67
1003,2020,0.08,28.03,71.89,391.72,159.61,10.84,0.14,23.59,76.27,63.77,13.61,13.27,60.79,16.36,13.25,,3.25,3.12,7.96,6.01,12.29,57.49,17.13,11.45,9653226,44.72,72.59,2877.09,3959.74,65.76,25.87,94.94,58.81,465.43,17.14,,3280.24,6,6.12,64.96,22.15,6.82,19.82,,17.67,38.9,33.06,10.37,,2.69,24.86,9.5,,71.95,,298.03,,116.54,3.64
1003,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
1004,1995,,,,,,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.05,,,,,,,,,,,31.78,28.26,,11.8,,,,13.22,447.86,0,125.14,,,,
1004,1996,,,,,,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.39,,,,,,,,,,,33.33,27.73,,11.42,,,,13.62,422.97,0,120.52,,,,
1004,1997,,,,,,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.47,,,,,,,,,16.23,,32.37,25.83,,12.03,,,,14.12,477.99,0,101.57,,,,
1004,1998,,,,,,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.25,,,,,,,,,16.37,,28.94,25.41,,15.87,,,,14.21,495.6,0,106.03,,,28.96,
1004,1999,,,,,,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7,,,,,,,,,16.21,,35.58,26.88,,11.34,,,,14.6,488.17,0,92.49,,,30.62,
1004,2000,0.16,28.24,71.6,,,7.36,,,,,,,,,,,,,,,,,,,2083835,26.1,45.05,2041.41,2465.1,40.62,13.06,43.13,39.9,315.84,,,,,,,,,16.49,,31.58,28.86,,10.39,,,,14.87,481.28,0,90.74,,,31.98,
1004,2001,0.17,24.35,75.48,,,7.17,,,,,,,,,,,,,,,,,,,2094238,26.29,44.8,2036.95,2484.24,40.47,14,39.16,41.09,239.67,,,,,,,,,18.14,,32.24,27.16,,10.45,,,,14.85,460.63,0,95.71,,,31.4,
1004,2002,0.16,24.02,75.82,,,7.04,,,,,,,,,,,,,,,,,,,2110567,26.53,45.84,2092.63,2639.08,41.44,13.54,41.45,41.62,244.27,,,,,,,,,18.74,,33.57,28.16,,10.02,,,,15.14,453.13,0,98.16,,,31.17,
1004,2003,0.15,27.89,71.97,,,7.07,,,,,,,,,,,,,,,,,,,2224744,28.18,49.21,2063.34,2638.59,44.42,13.35,53.84,41.79,242.06,,,,,,,,,20.13,,35.4,24.04,,12.59,,,,15.23,412.97,0,96.33,,,31.34,
1004,2004,0.16,24.59,75.25,,,6.96,,,,,,,,,,,,,,,,,,,2141124,27.26,47.82,2070.75,2733.96,43.32,13.76,47.95,42.18,281.42,,,,,,,,,20.68,,35.09,23.97,,11.81,14.33,,,15.47,434.87,0,99.86,,,31.61,
1004,2005,0.14,24.88,74.97,,,6.87,,,,,,,,,,,,,,,,,,,2150729,27.55,48.76,2047.64,2648.32,44.1,13.06,50.48,42.52,333.09,,,,,,,,,21.27,,36.96,25.09,,8.72,15.99,,,15.74,460.18,0,106.2,,,32.21,
1004,2006,0.1,27.76,72.14,,,6.98,,,,,,,,,,,,,,,,,,,2267781,29.1,51.47,2043.73,2710,46.54,9.07,60.92,42.89,362.12,,,,,,,,,21.76,157.05,34.09,27.65,,8.88,16.6,,,15.69,487.13,0,111.53,,,34.1,
1004,2007,0.09,26.89,73.02,,,6.82,,,,,,,,,,,,,,,,,,,2379218,30.66,53,2081.04,2910.92,47.66,8.21,63.03,43.97,358.81,,,,,,,,,22.22,148.46,32.18,31.17,,8.38,17.41,0.93,13.6,15.7,517.87,0,116.48,,,38.07,10.02
1004,2008,0.18,23.55,76.27,,,6.24,0.51,23.46,75.55,,,,,,,,,1.06,,,,,,,2404307,31.18,51.87,2088.64,2913.13,46.63,13.79,54.88,44.8,358.15,14.9,,,,4.68,70.86,13.67,6.47,23.93,139.69,27.26,31.21,,9.84,16.44,0.97,15.49,15.53,555.6,0,119.51,,,39.75,9.94
1004,2009,0.49,20.03,79.49,,61.31,6.21,0.96,22.5,76.54,,,,,,,,,1.08,7.92,7.4,,,,,2370581,30.83,50.2,2087.21,2834.78,45.01,26.28,47.2,44.69,243.07,14.57,7.23,,,6.91,66.22,11.7,11.17,25.13,142.4,26.72,35.84,,5.81,14.86,1.07,17.18,15.27,476.87,0,119.27,147.93,,40.79,9.65
1004,2010,0.25,22.6,77.15,,94.62,6.17,0.91,21.73,77.37,,,,,,,14.92,,1.14,7.78,6.7,,,,,2446091,31.84,51.84,2112.19,2879.41,46.61,14.17,56.25,44.7,286.29,14.12,3.04,,3,5.5,67.22,12.92,10.29,24.92,143.3,25.7,35.07,,5.84,15.81,0.92,14.86,14.97,492,0,111.53,192.64,127.61,42.04,10.3
1004,2011,0.38,24.61,75.01,,115.4,6.1,0.98,21.23,77.78,,,,,,,13.15,,1.23,7.73,6.69,,,,,2616771,33.9,54.64,2196.18,3005.33,49.05,21.24,64.23,45.8,414.4,14,5.62,,3,4.15,67.55,14.34,7.92,25.26,145.46,21.29,36.68,,7.79,15.61,0.93,15.29,14.78,578.77,0,94.92,232.66,118.74,43.9,9.34
1004,2012,0.43,24.43,75.14,,115.26,5.87,0.97,22.02,77.01,62.14,6.66,12.4,62.48,5.5,14.11,13.82,,1.24,8.21,6.19,,,,,2643338,34.35,55.26,2248.19,3091.57,49.64,23.47,64.54,46.45,460.89,14.65,6.06,,3,4.38,67.19,15.94,6.88,24.07,148.8,21.43,37.05,,5.24,16.65,0.91,15.51,14.95,593.92,0,122.77,226.81,121.14,46.73,14.54
1004,2013,0.58,24.35,75.07,,129.79,6.08,1.01,22.68,76.31,63.92,7.15,11.32,64.86,5.85,12.98,11.69,1.8,1.13,8.76,5.79,8.39,65.8,13.93,9.98,2771824,35.97,57.65,2347.62,3330.28,51.84,31.24,68.31,48.3,459.67,15.63,5.82,,3,3.67,70.51,18.35,6.68,24.67,153.65,15.92,36.71,,8.83,16.61,1.04,17.17,14.74,611.23,0,137.04,248.5,124.31,46.99,10.17
1004,2014,1.02,24.71,74.27,,127.86,7.06,1.03,22.6,76.36,65.38,7.41,11.41,66.21,6.18,12.68,11.43,1.8,1.06,8.25,5.63,8.23,66.47,14.05,9.82,2941570,37.91,60.61,2357.67,3286.89,54.56,57.46,72.63,50.36,448.1,15.79,8.4,2699,3,4.48,70.96,17.1,7.33,24.19,158.53,15.45,44.01,,6.07,16.94,1.43,20.25,14.42,617.87,0,144.08,247.53,128.6,47.88,6.66
1004,2015,0.52,24.76,74.72,203.62,104.87,9.36,0.98,22.39,76.63,66.3,7.75,12.4,66.38,6.35,14.2,11.67,1.71,1.11,7.17,5.51,8.41,66.56,15.2,9.77,3035233,38.33,61.51,2397.66,3314.35,55.33,29.81,74.62,51.24,442.9,15.5,6.58,2735,3,6.12,67.69,18.85,7.34,23.49,154.68,14.73,43.71,,6.89,17.09,1.95,20.85,14,621.73,0,139.65,247.65,128.12,57.12,5.36
1004,2016,0.48,22.11,77.41,237.78,108.11,10.67,0.92,21.55,77.53,65.89,8.03,12.89,66.41,6.51,14.52,10.96,1.68,1.07,6.35,5.14,8.33,67.22,14.95,9.46,3150388,39.54,61.24,2465.45,3324.99,55.14,30.42,68.82,52.43,586.8,15.76,5.87,2760,3,7.2,67.95,19.86,4.99,25.94,161.27,13.25,52.61,28.05,6.09,17.54,4.31,40.42,13.58,698.41,0,141.02,249.62,130.59,58.67,5.33
1004,2017,0.48,22.96,76.55,215.94,136,11.01,0.89,21.17,77.94,66.26,8.48,12.85,66.09,6.95,14.99,10.68,1.74,1.15,6.3,5.22,8.45,66.59,15.47,9.46,3336371,42.05,63.71,2529.43,3418.48,57.41,34.76,74.1,53.98,644.22,16.05,6.74,2842,4,5.86,71.99,15.77,6.47,25.88,163.86,15.67,44.51,32.6,7.21,17.8,2.77,25.13,13.29,775.4,0,132.02,281.91,130.82,73.83,4.38
1004,2018,0.4,23.76,75.84,394.8,143.55,11.59,0.88,20.86,78.27,66.16,8.77,13.43,66.02,7.19,15.52,10.73,1.72,1.17,5.99,5.1,8.54,66.6,15.51,9.3,3432829,43.19,64.57,2617.58,3437.7,58.19,30.07,75.5,54.55,514.73,16.26,6.46,2941.28,4,5.06,72.99,16.17,5.78,26.11,166.69,14.29,44.58,31.53,9.36,18.09,3.32,28.59,13.06,749.66,0,123.85,283.33,128.06,97.43,7.79
1004,2019,0.26,23.13,76.61,364.64,125.96,12.74,0.86,20.85,78.29,66.09,9.18,13.73,65.76,7.63,15.94,,1.76,0.99,5.77,5.22,8.69,66.02,15.96,9.27,3522390,43.92,65.5,2731.99,3599.66,59.04,19.99,72.6,56.24,573.26,16.54,7.83,3018.92,4,5.56,71.16,17.61,5.67,26.12,168.96,15.43,46.01,22.87,10.37,18.65,3.4,26.71,12.72,820.22,0,112.16,273.13,,107.16,4.35
1004,2020,0.22,23.65,76.13,398.42,115.43,13.17,0.85,20.46,78.7,65.87,9.4,14.13,65.48,7.75,16.33,,1.83,0.99,5.95,5.02,8.85,65.65,16.07,9.39,3568838,44.66,65.92,2739.97,3492.05,59.71,17.39,75.17,56.5,539.78,16.56,,3075.04,4,6.66,65.28,21.23,6.84,27.13,,19.65,47.69,25.72,7.23,,3.12,23.66,12.58,,0,,266.83,,116.59,5.54
1004,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
1051,1995,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.63,,,,,,,,,,,36.89,18.23,,11.33,,,,12.03,403.08,1.68,80.52,,,,
1051,1996,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.51,,,,,,,,,,,34.08,18.33,,13.3,,,,12.15,397.06,4,77.77,,,,
1051,1997,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.13,,,,,,,,,-12.28,,35.75,18.31,,11.22,,,,12.47,391.58,5.12,80.54,,,,
1051,1998,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5,,,,,,,,,-13.04,,37.47,15.97,,12.01,,,,12.46,454.74,6,81.22,,,20.47,
1051,1999,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.77,,,,,,,,,-13.2,,36.71,16.8,,11.85,,,,12.64,477.06,6.16,78.67,,,21.44,
1051,2000,5.07,30.93,64,,,2.92,,,,,,,,,,,,,,,,,,,3087001,22.5,51.82,1965.57,2695.13,46.72,43.28,58.41,42.85,187.89,,,,,,,,,-14.17,,36.05,17.8,,11.89,,,,12.7,418.92,6.67,84.21,,,20.86,
1051,2001,5.4,30.32,64.28,,,2.87,,,,,,,,,,,,,,,,,,,3211543,23.37,53.83,1986.53,2755.48,48.63,48.58,62.05,44.12,184.75,,,,,,,,,-10.79,,34.12,17.39,,13.92,,,,12.64,405.73,7.36,91.69,,,20.39,
1051,2002,4.33,29.79,65.89,,,2.93,,,,,,,,,,,,,,,,,,,3148225,22.91,53.85,2010.86,2738.14,48.68,38.33,62.5,44.99,196.56,,,,,,,,,-13.56,,34.8,15.97,,13.92,,,,12.87,401.19,7.44,84.03,,,20.22,
1051,2003,4.61,28.37,67.02,,,2.97,,,,,,,,,,,,,,,,,,,3014113,21.93,53.88,2006.33,2799.31,48.64,39.06,59.75,45.81,450.77,,,,,,,,,-14.28,,37.12,15.99,,10.6,,,,13.02,485.29,8.16,91.49,,,20.19,
1051,2004,3.57,46.79,49.64,,,3.05,,,,,,,,,,,,,,,,,,,4175353,30.39,74.98,1975.13,2897.97,67.93,42.11,148.67,46.28,223.01,,,,,,,,,-14.42,,36.17,17.34,,10.73,12.4,,,13.02,397.55,7.29,100.29,,,20.26,
1051,2005,3.68,27.36,68.97,,,3.11,,,,,,,,,,,,,,,,,,,2932024,21.36,52.76,1968.81,2916.71,47.72,30.73,62.54,44.83,272.42,,,,,,,,,-14.61,,35.8,14.99,,12.17,13.3,,,12.97,423.64,8.68,98.22,,,20.54,
1051,2006,3.83,33.15,63.01,,,3.14,,,,,,,,,,,,,,,,,,,3200376,23.39,57.87,1990.25,2923.42,52.33,34.54,80.19,45.45,378.47,,,,,,,,,-14.05,146.01,34.79,16.23,,10.05,13.69,,,12.92,505.51,8.81,97.48,,,21.78,
1051,2007,4.76,25.85,69.38,,,3.22,,,,,,,,,,,,,,,,,,,2953732,21.65,52.93,2003.98,2964.97,47.6,38.47,55.93,45.81,356.14,,,,,,,,,-12.77,142.25,33.35,19.62,,9.92,13.6,0.32,9.9,12.61,519.11,10.31,114.14,,,24.27,9.42
1051,2008,5.18,31.24,63.58,,,3.23,2.72,29.27,67.98,,,,,,,,,1.32,,,,,,,3255981,23.98,57.06,2017.75,2898.7,51.3,45.56,71.9,45.38,315.24,11.89,,,,6.8,61.17,16.75,8.5,-12.76,100.84,31.6,20.4,,8.84,12.79,0.29,9,12.42,527.35,10.48,98.37,,,25.31,9.18
1051,2009,3.75,28.74,67.51,,194.01,3.33,2.81,29.53,67.64,,,,,,,,,0.97,6.73,6.81,,,,,3023091,22.35,53.89,2003.42,2832.9,48.32,31.91,62.31,45.28,211.82,12.02,17.3,,,7.09,64.57,16.01,10.24,-14.42,102.16,29.05,20.89,,7.2,11.96,0.32,9.67,12.27,456.83,10.87,111.67,612.63,,25.94,7.13
1051,2010,3.97,34.32,61.71,,217.47,3.42,2.59,29.99,66.97,,,,,,,18.26,,0.9,6.82,6.68,,,,,3233856,23.99,57.49,2027.96,2904.73,51.69,34.07,79.04,44.6,318.79,12.28,23.53,,2,6.93,66.34,15.84,8.17,-15.21,100.59,28.55,24.36,,7.44,12.36,0.34,9.88,11.96,509.78,11.15,100.96,740.99,114.39,26.8,9.71
1051,2011,4.83,32.56,62.61,,277.65,2.47,3.29,30.23,66.46,,,,,,,18.31,,0.86,6.8,7.4,,,,,3392035,25.41,59.74,2110.89,3031.72,53.63,40.2,77.3,47.32,327.26,12.79,17.98,,2,8.31,64.67,17.32,9.01,-14.5,103.08,28.2,21.55,,9.3,12.15,0.34,13.81,11.77,547.02,11.89,107.27,883.7,125.45,28.4,8.97
1051,2012,4.24,34.88,60.89,,298.24,2.72,3.33,29.78,66.89,65.09,5.57,12.96,64.85,5.35,12.73,19.08,,0.8,7.24,6.64,,,,,3542582,26.64,62.28,2149.91,2969.05,55.93,37.33,84.49,48.26,346.5,12.62,16.68,,2,7.1,67.55,13.79,11.36,-15.63,105.44,26.83,23.66,,9.95,12.5,0.39,14.52,11.47,565.31,13.21,112.7,968.61,119.21,29.68,11.81
1051,2013,4.67,33.58,61.74,,306.66,3.02,3.48,28.64,67.87,67.59,5.9,11.55,67.64,5.67,11.53,15.81,4.37,0.82,7.13,6.31,6.99,67.14,15.1,8.12,3605500,27.18,62.38,2166.12,3043.81,56.09,42.91,82.63,48.72,359.32,12.74,18.78,,3,5.81,67.98,16.29,10.11,-14.76,106.66,22.99,22.86,,8.56,12.52,0.48,15.83,11.24,585.32,14.36,108.67,963.62,106.29,29.96,6.86
1051,2014,4.67,32.72,62.61,,290.39,3.51,3.5,28.1,68.4,68.54,6.24,11.21,68.7,6.04,11.21,15.84,4.37,0.83,7.3,6.3,7.08,67.21,15.24,8.2,3714706,28,63.74,2215.8,3109.45,57.38,46.36,83.31,50.12,557.79,12.79,24.51,2749,3,8.01,66.41,16.21,9.57,-14.2,107.4,21.12,24.76,,11.25,12.8,0.71,20.18,11.02,697.26,14.46,111.12,942.56,104.17,30.73,6.46
1051,2015,3.09,36.45,60.46,222.79,242.66,4.26,3.53,27.53,68.93,69.13,6.43,12.69,69,6.23,12.7,16.16,4.25,0.84,7.22,6.03,6.99,66.81,17.81,8.22,3946691,29.69,67.56,2251.59,3166.06,60.77,32.78,99.69,50.99,508.93,12.67,23.18,2769,3,6.98,63.88,19.27,9.86,-14.77,107.21,18.2,25.85,,9.77,12.43,1.16,27.18,10.65,697.11,15.05,118.79,748.73,103.08,36.28,7.25
1051,2016,3.32,36.13,60.55,257.88,215.88,5.23,3.59,26.93,69.48,69.35,6.74,12.58,69.38,6.5,12.52,16.12,4.22,0.9,7.22,5.93,7.32,66.14,18.08,8.3,4072743,30.49,68.23,2325.08,3230.41,61.43,36.52,102.67,51.09,571.51,12.54,22.77,2835,3,7.47,64.53,20.32,6.92,-16.16,109.69,13.91,43.56,34.24,8.29,12.78,2.01,38.45,10.2,743,17.03,111.93,645.54,103.64,37.31,5.99
1051,2017,4.2,38.1,57.7,286.97,240.44,5.56,3.86,26.68,69.46,69.25,7.08,12.52,69.2,6.77,12.66,15.86,4.22,0.84,7.19,5.97,7.38,65.72,18.4,8.34,4468168,33.48,73.8,2363.96,3288.4,66.5,49.51,116.94,52.79,647.87,12.96,32.53,2914,3,7.84,66.63,16.57,8.96,-14.96,112.03,16.48,30.01,44.92,8.58,12.78,2.03,36.61,9.92,824.7,17.51,117.03,729.24,106.72,46.78,7.08
1051,2018,2.97,41.04,55.99,401.61,233.28,5.7,3.95,26.92,69.12,69.41,7.31,12.6,69.43,7.05,12.67,15.95,4.23,0.89,7.09,6.13,7.45,65.54,18.64,8.21,4609731,34.6,75.34,2443.46,3447.63,67.9,35.64,125.26,52.73,687.35,13.34,40.43,2983.83,3,7.19,69.38,15.62,7.81,-14.88,112.6,19.82,26.06,45.43,8.69,12.84,2.03,35.54,9.88,868.08,18.48,114.69,777.19,106.46,63.48,6.62
1051,2019,4.37,38.08,57.55,389.94,207.47,5.96,4.28,26.76,68.96,68.88,7.66,12.78,69.15,7.37,12.83,,4.26,0.91,6.87,6.15,7.64,64.97,19.07,8.17,4651992,34.93,74.41,2514.41,3491.27,67.07,50.64,112.39,53.99,647.49,13.72,44.86,3042.91,4,5.57,71.36,16.45,6.63,-14.5,117.87,18.58,27.27,40.12,10.08,12.74,2.02,33.96,9.67,897.42,18.85,123.86,752.87,,70.45,5.71
1051,2020,3.84,37.3,58.87,333.55,184.33,6.15,4.22,26.63,69.15,68.91,7.91,12.8,69.36,7.68,12.78,,4.31,0.88,6.65,6,7.8,64.99,18.75,8.3,4534065,34.03,72.64,2529.45,3456.2,65.8,44.26,109.09,53.94,670.41,13.87,,3096.35,4,6.71,67.86,17.86,7.68,-13.71,,20.18,25.34,44.39,10.09,,2,32.47,9.58,,18.55,,548.12,,76.34,6.19
1051,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
1053,1995,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.53,,,,,,,,,,,37.06,17.82,,12.42,,,,11.03,476.94,0,69.96,,,,
1053,1996,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4,,,,,,,,,,,37.55,17.09,,10.98,,,,11.19,422.86,0,75.28,,,,
1053,1997,,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.97,,,,,,,,,-48.93,,36.49,16.32,,12.9,,,,11.46,445.62,0,73.38,,,,
1053,1998,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.98,,,,,,,,,-48.17,,38.85,16.2,,10.41,,,,11.47,542.08,0,72.6,,,17.62,
1053,1999,,,,,,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.18,,,,,,,,,-46.54,,40.71,15.56,,12.14,,,,11.68,503.36,0,70.52,,,18.29,
1053,2000,2.26,34.93,62.81,,,5.24,,,,,,,,,,,,,,,,,,,3225782,17.94,50.64,1815.09,2465.99,45.66,27.89,61.62,40.73,171.61,,,,,,,,,-48.46,,38.95,16.72,,10.9,,,,11.79,464.09,0,80.74,,,17.23,
